,name,tag,singer,song,img
867,장마철엔 산뜻한 보사노바,"레이블추천,유니버설뮤직,재즈,휴가/여행,휴식,기분전환,설렘,밝은,따뜻한,여름,비오는날,기타,피아노",Eliane Elias, O Pato,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/932/957/80932957_1490260303243_1_140x140.JPG/dims/resize/Q_80,0"
868,장마철엔 산뜻한 보사노바,"레이블추천,유니버설뮤직,재즈,휴가/여행,휴식,기분전환,설렘,밝은,따뜻한,여름,비오는날,기타,피아노",Antonio Carlos Jobim,Agua De Beber,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/302/414/80302414_1342686844390_1_140x140.JPG/dims/resize/Q_80,0"
869,장마철엔 산뜻한 보사노바,"레이블추천,유니버설뮤직,재즈,휴가/여행,휴식,기분전환,설렘,밝은,따뜻한,여름,비오는날,기타,피아노",Stan Getz & Joao Gilberto,So Danco Samba (Stereo Ver.) (Feat. Antonio Carlos Jobim),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/443/128/80443128_1402543168745_1_140x140.JPG/dims/resize/Q_80,0"
870,장마철엔 산뜻한 보사노바,"레이블추천,유니버설뮤직,재즈,휴가/여행,휴식,기분전환,설렘,밝은,따뜻한,여름,비오는날,기타,피아노",Oscar Peterson,Meditation,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/235/758/81235758_1564363575646_1_140x140.JPG/dims/resize/Q_80,0"
871,장마철엔 산뜻한 보사노바,"레이블추천,유니버설뮤직,재즈,휴가/여행,휴식,기분전환,설렘,밝은,따뜻한,여름,비오는날,기타,피아노",Diana Krall,'S Wonderful,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/048/006/612/48006612_1406184029585_1_140x140.JPG/dims/resize/Q_80,0"
872,장마철엔 산뜻한 보사노바,"레이블추천,유니버설뮤직,재즈,휴가/여행,휴식,기분전환,설렘,밝은,따뜻한,여름,비오는날,기타,피아노",Charlie Byrd,Dindi,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/021/200/702/21200702_1_140x140.jpg/dims/resize/Q_80,0"
873,장마철엔 산뜻한 보사노바,"레이블추천,유니버설뮤직,재즈,휴가/여행,휴식,기분전환,설렘,밝은,따뜻한,여름,비오는날,기타,피아노",Stan Getz & Joao Gilberto,Corcovado (Quiet Nights Of Quiet Stars) (Feat. Astrud Gilberto & Antonio Carlos Jobim),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/443/128/80443128_1402543168745_1_140x140.JPG/dims/resize/Q_80,0"
874,장마철엔 산뜻한 보사노바,"레이블추천,유니버설뮤직,재즈,휴가/여행,휴식,기분전환,설렘,밝은,따뜻한,여름,비오는날,기타,피아노",Gal Costa & Antonio Carlos Jobim, One Note Samba,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/217/334/81217334_1561001537411_1_140x140.JPG/dims/resize/Q_80,0"
875,장마철엔 산뜻한 보사노바,"레이블추천,유니버설뮤직,재즈,휴가/여행,휴식,기분전환,설렘,밝은,따뜻한,여름,비오는날,기타,피아노",Stan Getz & Joao Gilberto & Antonio Carlos Jobim,Para Machuchar Meu Coracao,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/060/012/051/60012051_1565686657141_1_140x140.JPG/dims/resize/Q_80,0"
876,장마철엔 산뜻한 보사노바,"레이블추천,유니버설뮤직,재즈,휴가/여행,휴식,기분전환,설렘,밝은,따뜻한,여름,비오는날,기타,피아노",Gal Costa ＆ Caetano Veloso,Que Pena (Ele Ja Nao Gosta Mais De Mim),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/199/212/81199212_1557390539726_1_140x140.JPG/dims/resize/Q_80,0"
877,공민지의 '집에서 춤추고 싶은 댄스 음악',"스타플레이리스트,스타DJ,댄스,랩/힙합,POP,집,오후,댄서블한,맑은날",공민지, TEAMO,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/132/079/82132079_1625812702629_1_140x140.JPG/dims/resize/Q_80,0"
878,공민지의 '집에서 춤추고 싶은 댄스 음악',"스타플레이리스트,스타DJ,댄스,랩/힙합,POP,집,오후,댄서블한,맑은날",Doja Cat, Say So,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/302/638/81302638_1573092040828_1_140x140.JPG/dims/resize/Q_80,0"
879,공민지의 '집에서 춤추고 싶은 댄스 음악',"스타플레이리스트,스타DJ,댄스,랩/힙합,POP,집,오후,댄서블한,맑은날",Ariana Grande & The Weeknd, Save Your Tears (Remix),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/011/666/82011666_1619151981972_1_140x140.JPG/dims/resize/Q_80,0"
880,공민지의 '집에서 춤추고 싶은 댄스 음악',"스타플레이리스트,스타DJ,댄스,랩/힙합,POP,집,오후,댄서블한,맑은날",공민지,Flashlight (Feat. 박재범),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/939/468/80939468_1492156890931_1_140x140.JPG/dims/resize/Q_80,0"
881,공민지의 '집에서 춤추고 싶은 댄스 음악',"스타플레이리스트,스타DJ,댄스,랩/힙합,POP,집,오후,댄서블한,맑은날",숀 (SHAUN),Way Back Home,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/078/885/81078885_1530075209642_1_140x140.JPG/dims/resize/Q_80,0"
882,공민지의 '집에서 춤추고 싶은 댄스 음악',"스타플레이리스트,스타DJ,댄스,랩/힙합,POP,집,오후,댄서블한,맑은날",방탄소년단, Dynamite,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/545/399/81545399_1600401677905_1_140x140.JPG/dims/resize/Q_80,0"
883,공민지의 '집에서 춤추고 싶은 댄스 음악',"스타플레이리스트,스타DJ,댄스,랩/힙합,POP,집,오후,댄서블한,맑은날",공민지, ALL OF YOU SAY,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/132/345/81132345_1543816512951_1_140x140.JPG/dims/resize/Q_80,0"
884,공민지의 '집에서 춤추고 싶은 댄스 음악',"스타플레이리스트,스타DJ,댄스,랩/힙합,POP,집,오후,댄서블한,맑은날",Justin Bieber, Peaches (Feat. Daniel Caesar & Giveon),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/955/089/81955089_1616129121840_1_140x140.JPG/dims/resize/Q_80,0"
885,공민지의 '집에서 춤추고 싶은 댄스 음악',"스타플레이리스트,스타DJ,댄스,랩/힙합,POP,집,오후,댄서블한,맑은날",방탄소년단, Butter,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/055/361/82055361_1621563082144_1_140x140.JPG/dims/resize/Q_80,0"
886,공민지의 '집에서 춤추고 싶은 댄스 음악',"스타플레이리스트,스타DJ,댄스,랩/힙합,POP,집,오후,댄서블한,맑은날",2NE1, 내가 제일 잘 나가,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/260/729/80260729_1308816726193_1_140x140.JPG/dims/resize/Q_80,0"
887,공민지의 '집에서 춤추고 싶은 댄스 음악',"스타플레이리스트,스타DJ,댄스,랩/힙합,POP,집,오후,댄서블한,맑은날",Anne-Marie, 2002,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/031/556/81031556_1524793395076_1_140x140.JPG/dims/resize/Q_80,0"
888,공민지의 '집에서 춤추고 싶은 댄스 음악',"스타플레이리스트,스타DJ,댄스,랩/힙합,POP,집,오후,댄서블한,맑은날",WINNER, REALLY REALLY,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/935/242/80935242_1491281109118_1_140x140.JPG/dims/resize/Q_80,0"
889,공민지의 '집에서 춤추고 싶은 댄스 음악',"스타플레이리스트,스타DJ,댄스,랩/힙합,POP,집,오후,댄서블한,맑은날",릴보이 (lIlBOI) & 원슈타인 & Chillin Homie & 스카이민혁 (Skyminhyuk), Freak (Prod. by Slom),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/743/752/81743752_1605852404684_1_140x140.JPG/dims/resize/Q_80,0"
890,공민지의 '집에서 춤추고 싶은 댄스 음악',"스타플레이리스트,스타DJ,댄스,랩/힙합,POP,집,오후,댄서블한,맑은날",2NE1, Falling In Love,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/362/295/80362295_1373205271401_1_140x140.JPG/dims/resize/Q_80,0"
891,공민지의 '집에서 춤추고 싶은 댄스 음악',"스타플레이리스트,스타DJ,댄스,랩/힙합,POP,집,오후,댄서블한,맑은날",Meek Mill,24/7 (Feat. Ella Mai),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/129/324/81129324_1543559730336_1_140x140.JPG/dims/resize/Q_80,0"
892,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Ed Sheeran, Bad Habits,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/110/115/82110115_1624590966667_1_140x140.JPG/dims/resize/Q_80,0"
893,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Olivia Rodrigo,good 4 u,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/054/841/82054841_1621524926146_1_140x140.JPG/dims/resize/Q_80,0"
894,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Galantis & David Guetta & Little Mix, Heartbreak Anthem,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/055/431/82055431_1621560026455_1_140x140.JPG/dims/resize/Q_80,0"
895,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",The Lightning Seeds, Three Lions '98,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/044/965/783/44965783_1_140x140.jpg/dims/resize/Q_80,0"
896,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Maneskin, I WANNA BE YOUR SLAVE,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/955/260/81955260_1616133662756_1_140x140.JPG/dims/resize/Q_80,0"
897,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",The Weeknd,Save Your Tears,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/395/500/81395500_1584680014520_1_140x140.JPG/dims/resize/Q_80,0"
898,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Maneskin, Beggin',"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/127/513/82127513_1625620229971_1_140x140.JPG/dims/resize/Q_80,0"
899,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",KSI, Holiday,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/102/732/82102732_1624339323528_1_140x140.JPG/dims/resize/Q_80,0"
900,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Calvin Harris, By Your Side (Feat. Tom Grennan),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/074/961/82074961_1622703926460_1_140x140.JPG/dims/resize/Q_80,0"
901,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Doja Cat, Kiss Me More (Feat. SZA),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/987/341/81987341_1617867638083_1_140x140.JPG/dims/resize/Q_80,0"
902,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Olivia Rodrigo, deja vu,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/054/841/82054841_1621524926146_1_140x140.JPG/dims/resize/Q_80,0"
903,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",ArrDee, Oliver Twist,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/070/327/82070327_1622572526196_1_140x140.JPG/dims/resize/Q_80,0"
904,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Olivia Rodrigo,traitor,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/054/841/82054841_1621524926146_1_140x140.JPG/dims/resize/Q_80,0"
905,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Mimi Webb, Good Without,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/964/454/81964454_1616575244094_1_140x140.JPG/dims/resize/Q_80,0"
906,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Jonasu, Black Magic,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/792/003/81792003_1608132928853_1_140x140.JPG/dims/resize/Q_80,0"
907,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Doja Cat & The Weeknd, You Right,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/108/744/82108744_1624850918140_1_140x140.JPG/dims/resize/Q_80,0"
908,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Anne-Marie & Niall Horan,Our Song,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/055/489/82055489_1626139186070_1_140x140.JPG/dims/resize/Q_80,0"
909,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Mimi Webb, Dumb Love,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/084/366/82084366_1623289827815_1_140x140.JPG/dims/resize/Q_80,0"
910,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Olivia Rodrigo,favorite crime,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/054/841/82054841_1621524926146_1_140x140.JPG/dims/resize/Q_80,0"
911,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Tom Zanetti, Didn't Know,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/926/380/81926380_1614649972594_1_140x140.JPG/dims/resize/Q_80,0"
912,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Little Mix,Confetti,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/781/364/81781364_1607657139517_1_140x140.JPG/dims/resize/Q_80,0"
913,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Lil Nas X, MONTERO (Call Me By Your Name),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/964/451/81964451_1619413525826_1_140x140.JPG/dims/resize/Q_80,0"
914,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Majestic & Boney M.,Rasputin,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/045/932/82045932_1620890755528_1_140x140.JPG/dims/resize/Q_80,0"
915,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Coldplay, Higher Power,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/033/716/82033716_1620348963640_1_140x140.JPG/dims/resize/Q_80,0"
916,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Tones And I, Fly Away,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/738/803/81738803_1605494453360_1_140x140.JPG/dims/resize/Q_80,0"
917,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Russ Millions & Tion Wayne, Body,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/967/575/81967575_1616726432933_1_140x140.JPG/dims/resize/Q_80,0"
918,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Dua Lipa,Levitating,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/295/970/81295970_1604369726664_1_140x140.JPG/dims/resize/Q_80,0"
919,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Marshmello & Jonas Brothers, Leave Before You Love Me,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/056/041/82056041_1621572257036_1_140x140.JPG/dims/resize/Q_80,0"
920,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Harry Styles, Watermelon Sugar,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/280/638/81280638_1576224557674_1_140x140.JPG/dims/resize/Q_80,0"
921,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",방탄소년단, Butter,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/055/361/82055361_1621563082144_1_140x140.JPG/dims/resize/Q_80,0"
922,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Aitch, Learning Curve,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/103/887/82103887_1624390526272_1_140x140.JPG/dims/resize/Q_80,0"
923,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Joel Corry & RAYE & David Guetta, BED,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/921/715/81921715_1614319959627_1_140x140.JPG/dims/resize/Q_80,0"
924,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",WILLOW, t r a n s p a r e n t s o u l (Feat. Travis Barker),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/015/141/82015141_1619368526215_1_140x140.JPG/dims/resize/Q_80,0"
925,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Ella Henderson & Tom Grennan, Let's Go Home Together,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/911/010/81911010_1613973632011_1_140x140.JPG/dims/resize/Q_80,0"
926,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Fat Les,Vindaloo,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/095/538/82095538_1623839453683_1_140x140.JPG/dims/resize/Q_80,0"
927,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Noizu, Summer 91 (Looking Back),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/844/003/81844003_1610602889443_1_140x140.JPG/dims/resize/Q_80,0"
928,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Navos, Believe Me,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/854/914/81854914_1614154310515_1_140x140.JPG/dims/resize/Q_80,0"
929,7월 둘째 주 UK 차트 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Mabel, Let Them Know,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/095/685/82095685_1623843349557_1_140x140.JPG/dims/resize/Q_80,0"
